PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_6_i;Implement policies and procedures to address security incidents.;164.308 Administrative Safeguards;;;aws;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_changes_to_network_gateways_alarm_configured;False;735291151388;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_6_i;Implement policies and procedures to address security incidents.;164.308 Administrative Safeguards;;;aws;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_changes_to_network_route_tables_alarm_configured;False;735291151388;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_6_i;Implement policies and procedures to address security incidents.;164.308 Administrative Safeguards;;;aws;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_changes_to_vpcs_alarm_configured;False;735291151388;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_5_ii_c;Procedures for monitoring log-in attempts and reporting discrepancies.;164.308 Administrative Safeguards;;;aws;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_log_metric_filter_authentication_failures;False;735291151388;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_6_i;Implement policies and procedures to address security incidents.;164.308 Administrative Safeguards;;;aws;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_log_metric_filter_authentication_failures;False;735291151388;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_6_ii;"Identify and respond to suspected or known security incidents; mitigate, to the extent practicable, harmful effects of security incidents that are known to the covered entity or business associate; and document security incidents and their outcomes.";164.308 Administrative Safeguards;;;aws;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_log_metric_filter_authentication_failures;False;735291151388;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_6_i;Implement policies and procedures to address security incidents.;164.308 Administrative Safeguards;;;aws;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_log_metric_filter_root_usage;False;735291151388;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_6_ii;"Identify and respond to suspected or known security incidents; mitigate, to the extent practicable, harmful effects of security incidents that are known to the covered entity or business associate; and document security incidents and their outcomes.";164.308 Administrative Safeguards;;;aws;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_log_metric_filter_root_usage;False;735291151388;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_1_ii_a;Conduct an accurate and thorough assessment of the potential risks and vulnerabilities to the confidentiality, integrity, and availability of electronic protected health information held by the covered entity or business associate.;164.308 Administrative Safeguards;;;aws;;FAIL;AWS Config recorder 735291151388 is disabled.;arn:aws:config:ap-south-1:735291151388:recorder;config_recorder_all_regions_enabled;False;735291151388;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_1_ii_b;Implement security measures sufficient to reduce risks and vulnerabilities to a reasonable and appropriate level to comply with 164.306(a): Ensure the confidentiality, integrity, and availability of all electronic protected health information the covered entity or business associate creates, receives, maintains, or transmits.;164.308 Administrative Safeguards;;;aws;;FAIL;EBS Default Encryption is not activated.;arn:aws:ec2:ap-south-1:735291151388:volume;ec2_ebs_default_encryption;False;735291151388;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_4_ii_a;If a health care clearinghouse is part of a larger organization, the clearinghouse must implement policies and procedures that protect the electronic protected health information of the clearinghouse from unauthorized access by the larger organization.;164.308 Administrative Safeguards;;;aws;;FAIL;EBS Default Encryption is not activated.;arn:aws:ec2:ap-south-1:735291151388:volume;ec2_ebs_default_encryption;False;735291151388;HIPAA;HIPAA compliance framework;
