PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.10.aws.cmk.4;Protección de claves criptográficas;op.exp.10;operacional;explotación;Para el archivo posterior a la explotación y destrucción de las claves se debe deshabilitar todas las claves CMK que no estén en uso.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_log_metric_filter_disable_or_scheduled_deletion_of_kms_cmk;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.10.aws.cmk.5;Protección de claves criptográficas;op.exp.10;operacional;explotación;Eliminar las claves deshabilitadas que no estén en uso y no mantengan ningún objeto o recurso cifrado, completando el ciclo de vida de la clave.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_log_metric_filter_disable_or_scheduled_deletion_of_kms_cmk;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.8.aws.ct.5;Registro de actividad;op.exp.8;operacional;explotación;Se deberán habilitar alertas para los siguientes eventos: * Llamadas no permitidas a la API, * Accesos no permitidos a la consola, * Todos los intentos de acceso sin el correcto uso de MFA, * Toda la actividad realizada sobre y por la cuenta root, * Cualquier cambio en las políticas IAM;alto;recomendacion;trazabilidad;automático;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_log_metric_filter_policy_changes;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.8.aws.ct.5;Registro de actividad;op.exp.8;operacional;explotación;Se deberán habilitar alertas para los siguientes eventos: * Llamadas no permitidas a la API, * Accesos no permitidos a la consola, * Todos los intentos de acceso sin el correcto uso de MFA, * Toda la actividad realizada sobre y por la cuenta root, * Cualquier cambio en las políticas IAM;alto;recomendacion;trazabilidad;automático;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_log_metric_filter_root_usage;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.8.aws.cw.1;Registro de actividad;op.exp.8;operacional;explotación;Crear alertas utilizando herramientas como Amazon CloudWatch Events para anunciar el inicio de sesión y el uso de las credenciales de usuario root de la cuenta de administración;alto;requisito;trazabilidad;automático;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_log_metric_filter_root_usage;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.8.aws.ct.5;Registro de actividad;op.exp.8;operacional;explotación;Se deberán habilitar alertas para los siguientes eventos: * Llamadas no permitidas a la API, * Accesos no permitidos a la consola, * Todos los intentos de acceso sin el correcto uso de MFA, * Toda la actividad realizada sobre y por la cuenta root, * Cualquier cambio en las políticas IAM;alto;recomendacion;trazabilidad;automático;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_log_metric_filter_sign_in_without_mfa;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.8.aws.ct.5;Registro de actividad;op.exp.8;operacional;explotación;Se deberán habilitar alertas para los siguientes eventos: * Llamadas no permitidas a la API, * Accesos no permitidos a la consola, * Todos los intentos de acceso sin el correcto uso de MFA, * Toda la actividad realizada sobre y por la cuenta root, * Cualquier cambio en las políticas IAM;alto;recomendacion;trazabilidad;automático;;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:ap-south-1:735291151388:log-group;cloudwatch_log_metric_filter_unauthorized_api_calls;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.1.aws.cfg.1;Inventario de activos;op.exp.1;operacional;explotación;En lo referente al inventariado de activos, asegurar que AWS Config está habilitado en todas las regiones y utilizar la herramienta para obtener una vista de los recursos existentes en las cuentas de AWS.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 735291151388 is disabled.;arn:aws:config:ap-south-1:735291151388:recorder;config_recorder_all_regions_enabled;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.1.aws.cfg.2;Inventario de activos;op.exp.1;operacional;explotación;Configurar una regla de Config Rules que alerte sobre el despliegue de recursos sin las etiquetas correspondientes asociadas.;bajo;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 735291151388 is disabled.;arn:aws:config:ap-south-1:735291151388:recorder;config_recorder_all_regions_enabled;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.3.aws.cfg.1;Gestión de la configuración de seguridad;op.exp.3;operacional;explotación;El cumplimiento de los requisitos se puede apoyar en la utilización de los servicios Config, Config Rules y Conformance Packs para identificar líneas base de configuración para evaluar si los recursos de AWS se ajustan a las prácticas autorizadas por la organización.;bajo;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 735291151388 is disabled.;arn:aws:config:ap-south-1:735291151388:recorder;config_recorder_all_regions_enabled;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.3.r3.aws.cfg.1;Copias de seguridad;op.exp.3.r3;operacional;explotación;La entidad usuaria puede consultar el histórico de configuraciones de recursos en AWS Config.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 735291151388 is disabled.;arn:aws:config:ap-south-1:735291151388:recorder;config_recorder_all_regions_enabled;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.mon.3.r2.aws.cfg.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 735291151388 is disabled.;arn:aws:config:ap-south-1:735291151388:recorder;config_recorder_all_regions_enabled;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.mon.3.r6.aws.cfg.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 735291151388 is disabled.;arn:aws:config:ap-south-1:735291151388:recorder;config_recorder_all_regions_enabled;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;mp.si.2.aws.kms.1;Criptografía;mp.si.2;medidas de protección;protección de los soportes de información;Aplicar cifrado sobre el almacenamiento de las instancias en todos sus volúmenes de datos.;alto;requisito;confidencialidad,integridad;automático;;FAIL;EBS Snapshot vol-022955d77ae658dd5 is unencrypted.;arn:aws:ec2:ap-south-1:735291151388:volume/vol-022955d77ae658dd5;ec2_ebs_volume_encryption;False;vol-022955d77ae658dd5;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;mp.com.4.aws.vpc.2;Separación de flujos de información en la red;mp.com.4;medidas de protección;protección de las comunicaciones;Evitar el uso de subnets con la opción de asignación automática de IPs (auto-assign Public IP).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;EC2 Instance i-0c7395c282641f31e at IP 13.207.69.17 is internet-facing with Instance Profile arn:aws:iam::735291151388:instance-profile/cloudguardian-web-profile.;arn:aws:ec2:ap-south-1:735291151388:instance/i-0c7395c282641f31e;ec2_instance_internet_facing_with_instance_profile;False;i-0c7395c282641f31e;ENS;ENS RD 311/2022 - Categoría Alta
